country,iso_code,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0.022,0.011,0.011,0.011,0.062,0.051,0.066,0.048,0.051,0.059,0.04,0.066,0.066,0.059,0.029,0.051,0.055,0.047,0.055,0.058,0.044,0.058,0.901,0.93,1.073,1.081,1.143,1.373,1.553,1.769,1.817,1.794,1.882,2.63,1.985,1.659,2.139,2.003,2.124,1.871,2.776,3.238,2.981,3.611,3.296,3.559,3.146,2.882,2.555,2.706,2.866,2.635,3.198,2.479,2.524,1.954,1.511,1.135,0.977,0.977,1.006,1.035,1.025,0.941,1.027,1.14,1.098,1.131,1.092,1.17,1.112,1.168,1.322,1.554,1.537,1.856,1.864,1.77,1.916,2.189,2.18,2.439,2.635,3.107,3.055,3.582,8.122,6.731,8.547,6.905,7.01,7.101,6.376,7.19,8.003
Myanmar,MMR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.158,3.048,3.085,2.935,2.979,2.997,3.063,3.026,3.111,3.217,3.089,3.232,3.173,3.184,1.026,0.41,0.308,0.297,0.007,0.026,0.154,0.103,0.802,0.916,1.132,1.304,1.462,1.421,1.656,2.099,2.411,2.777,2.715,2.59,2.88,2.634,2.857,2.725,2.806,3.616,2.927,3.213,4.612,5.099,4.894,4.107,4.671,4.583,4.893,5.166,5.146,5.086,5.509,5.623,5.58,5.754,6.549,6.676,6.756,4.943,4.087,4.425,4.236,4.137,4.842,5.303,6.174,6.893,7.188,7.42,8.046,8.934,10.219,8.856,9.328,9.997,12.565,11.555,12.813,12.841,9.772,10.207,13.122,15.122,11.819,12.722,15.849,21.887,21.14,23.63,34.017,33.617,34.61,35.619,34.922
Namibia,NAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.055,1.15,1.389,1.572,1.619,1.722,1.77,1.817,1.663,1.605,2.012,1.788,1.883,1.971,2.312,2.338,2.264,2.704,2.763,2.84,2.782,3.355,2.568,3.678,3.851,4.051,4.216,4.155,4.111,3.682,3.732,3.953
Nauru,NRU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0.033,0.033,0.048,0.048,0.066,0.066,0.088,0.077,0.084,0.099,0.103,0.103,0.114,0.114,0.114,0.125,0.125,0.125,0.125,0.125,0.125,0.161,0.158,0.158,0.158,0.125,0.125,0.121,0.114,0.11,0.106,0.103,0.103,0.099,0.092,0.084,0.081,0.077,0.066,0.066,0.062,0.044,0.044,0.044,0.04,0.044,0.04,0.044,0.048,0.051,0.055,0.051,0.055,0.055,0.055,0.051,0.054,0.053
Nepal,NPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.029,0.029,0.037,0.04,0.044,0.048,0.055,0.059,0.066,0.081,0.081,0.088,0.099,0.15,0.18,0.191,0.213,0.253,0.399,0.227,0.198,0.267,0.421,0.425,0.352,0.282,0.336,0.329,0.512,0.541,0.453,0.442,0.492,0.701,0.676,0.697,0.861,0.976,0.894,0.721,1.026,1.233,1.397,1.619,2.309,2.353,2.641,2.223,3.191,3.037,3.236,2.596,2.81,2.582,2.987,2.456,2.57,3.352,4.129,4.824,5.22,5.47,6.218,7.591,6.905,10.085,12.43,14.799,13.575,14.902,15.628,15.5
Netherlands,NLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.869,3.869,3.649,3.331,3.136,3.118,3.763,4.17,5.947,4.65,4.723,4.217,3.708,3.525,4.796,4.404,5.672,4.085,3.404,3.847,4.217,4.041,4.239,4.371,4.943,4.979,5.331,5.141,4.741,5.419,6.21,6.309,6.687,7.211,7.973,8.028,8.13,9.01,9.017,9.42,9.618,9.787,10.86,10.611,10.285,11.908,11.322,11.461,11.619,11.626,12.494,13.102,12.934,13.278,14.634,14.312,14.301,15.297,16.166,16.594,18.056,18.576,18.921,19.918,20.834,22.079,24.923,27.55,25.824,24.534,22.398,8.654,14.528,21.98,22.171,23.233,27.271,27.198,30.594,33.592,34.328,37.966,38.007,41.267,40.779,44.956,41.417,38.569,38.628,37.265,39.892,43.999,43.307,40.701,33.438,37.125,34.594,34.927,23.335,14.651,31.102,44.603,47.263,50.499,51.286,54.968,54.715,55.264,58.393,60.986,65.079,64.408,66.69,67.118,73.438,75.819,83.282,91.145,96.777,100.404,103.558,106.682,113.446,115.802,141.803,140.666,157.495,165.26,159.985,152.525,169.131,163.606,169.793,187.007,176.632,164.11,133.487,137.357,144.073,146.98,144.014,151.48,145.603,161.664,162.665,171.111,170.918,170.863,171.648,173.201,182.297,175.285,176.238,170.854,172.016,177.146,176.466,179.897,181.78,177.859,172.991,172.747,175.711,170.336,182.359,169.124,165.482,164.874,157.468,163.802,164.691,162.203,158.134,152.509,136.685,139.907,125.358
New Caledonia,NCL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.282,0.473,0.399,0.52,0.7,1.165,1.066,0.74,0.59,0.861,0.887,0.564,0.619,1.099,1.231,1.51,1.473,1.839,1.557,2.393,2.418,1.704,2.598,2.781,2.528,2.388,2.139,1.541,1.64,1.999,1.39,1.262,1.151,1.202,1.451,1.401,1.454,1.501,1.64,1.576,1.759,1.575,1.828,1.971,2.063,2.184,1.817,1.81,2.056,2.22,1.877,2.392,2.726,2.515,2.81,2.707,2.927,2.848,3.036,3.658,3.694,3.706,3.97,5.009,4.877,5.482,5.584,5.913,5.673,5.109,4.537,5.115
New Zealand,NZL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355,0.506,0.656,0.736,0.828,0.927,1.059,1.129,1.18,1.238,1.363,1.312,1.422,1.491,1.502,1.543,1.608,1.623,1.77,1.876,2.023,2.176,2.44,2.741,3.041,3.169,3.433,3.539,3.862,4.085,4.151,4.265,4.902,4.609,4.862,4.214,5.082,4.932,5.038,4.617,4.543,4.129,3.558,3.499,3.561,3.836,3.99,4.089,4.272,4.496,4.715,4.894,4.865,4.239,3.539,3.546,3.983,4.151,4.176,4.381,4.246,4.462,4.759,5,5.096,5.371,5.469,5.62,5.532,5.451,5.502,5.609,8.569,8.17,9.32,8.551,9.067,9.393,9.675,10.305,10.18,10.319,11.532,11.755,11.198,12.217,13.092,13.685,14,13.627,13.473,14.257,14.18,15.049,16.19,18.2,18.76,18.27,19.249,20.313,18.024,16.494,17.479,16.561,18.27,17.998,19.337,21.858,22.946,24.165,25.449,25.453,25.503,26.182,28.167,27.761,27.9,28.003,29.304,31.278,29.858,31.465,32.246,34.379,34.542,36.241,35.836,37.423,37.33,36.41,37.508,34.62,34.81,34.265,35.944,35.24,35.438,35.812,34.153,35.687,35.704,36.879,34.237,34.318,32.212
Nicaragua,NIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.004,0.007,0.004,0.007,0.007,0.007,0.19,0.201,0.275,0.286,0.315,0.392,0.377,0.418,0.601,0.48,0.531,0.56,0.659,0.843,0.949,0.78,0.96,1.08,1.231,1.286,1.403,1.505,1.604,1.828,1.948,1.927,2.222,2.833,2.627,1.709,2.022,2.135,2.111,1.997,1.846,1.985,2.256,2.431,2.24,1.468,2.044,1.986,2.373,2.282,2.518,2.755,2.847,3.114,3.393,3.597,3.721,3.922,3.99,4.335,4.378,4.27,4.418,4.551,4.365,4.445,4.468,4.806,4.55,4.605,4.745,5.431,5.406,5.461,5.199,5.223,4.748,5.384,5.55
Niger,NER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.024,0.027,0.022,0.026,0.026,0.03,0.031,0.026,0.022,0.029,0.055,0.066,0.088,0.095,0.092,0.136,0.132,0.161,0.19,0.216,0.23,0.252,0.327,0.288,0.333,0.331,0.363,0.413,0.476,0.566,0.68,0.742,0.958,0.987,0.99,0.894,0.993,0.983,1.034,0.599,0.566,0.525,0.598,0.577,0.558,0.639,0.644,0.696,0.682,0.687,0.646,0.685,0.744,0.792,0.691,0.671,0.71,0.792,0.952,1.16,1.317,1.844,2.078,2.256,2.206,2.145,2.25,1.803,2.513,2.817,3.039,3.058
Nigeria,NGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.066,0.224,0.399,0.37,0.487,0.572,0.304,0.473,0.542,0.645,0.876,0.967,0.967,0.931,0.938,0.883,0.678,0.634,0.7,0.696,0.788,0.978,0.975,0.821,0.835,0.989,1.242,1.363,1.656,1.381,1.638,1.561,1.638,1.484,2.257,1.685,2.18,2.437,2.572,2.697,3.012,3.184,3.722,3.565,3.403,4.11,4.175,5.344,7.267,11.75,12.893,12.824,6.626,12.1,21.52,32.252,41.388,49.532,62.235,47.352,55.19,50.505,48.223,70.186,68.035,65.811,65.394,59.705,69.406,69.636,73.192,59.024,70.421,42.119,38.857,41.929,46.265,44.814,80.462,84.343,97.89,95.782,86.493,84.992,96.847,100.192,89.919,100.088,94.837,101.474,89.95,81.941,87.274,77.229,111.427,125.429,109.066,116.345,122.98,109.217,116.933,112.759,105.6,127.338,123.822,131.113,128.759
Niue,NIU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.004,0.004,0.004,0.004,0.004,0.007,0.004,0.004,0.007,0.007,0.007,0.011,0.007,0.007,0.007,0.011,0.007,0.007,0.008,0.008
North Korea,PRK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0,0,0,0.149,0.187,0.222,0.278,0.323,0.462,0.576,0.479,0,0.472,0.559,0.725,0.781,0.798,0.955,1.003,1.6,1.718,1.781,2.051,2.357,2.222,2.353,2.773,3.27,4.349,5.115,6.003,6.423,8.595,11.218,14.43,16.091,17.764,17.215,18.189,0.065,0.073,0.073,1.403,1.781,0.78,0.996,0.89,1.736,4.787,7.345,8.963,11.289,15.633,19.866,23.788,26.427,30.687,32.827,35.618,44.222,47.6,52.392,59.269,64.079,73.476,107.453,89.505,97.325,101.612,107.624,110.031,113.665,108.213,110.263,114.082,114.395,116.892,125.163,134.662,144.285,156.835,175.619,199.23,209.249,118.379,112.819,97.982,89.582,81.58,76.082,66.292,63.679,58.749,64.14,69.165,71.664,68.642,70.139,71.722,75.01,76.17,63.478,70.329,53.462,50.091,36.186,37.565,27.014,30.544,24.624,27.572,51.736,47.63,52.764,49.814,51.336,50.872
North Macedonia,MKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0.008,0.009,0.01,0.018,0.034,0.034,0.038,0.029,0.045,0.052,0.07,0.077,0.072,0.078,0.083,0.091,0.108,0.11,0.119,0.122,0.121,0.131,0.134,0.368,0,0,0,0,0,0.263,0.35,0.372,0.541,0.59,0.605,0.664,0.647,0.731,0.794,0.905,0.852,0.747,0.688,0.635,0.662,0.688,0.685,0.768,0.72,0.76,0.909,0,0,0,0.008,0.453,0.881,1.206,1.369,1.568,1.508,1.428,1.426,1.419,1.698,1.945,2.235,2.413,2.378,2.728,2.982,3.133,3.21,3.57,4.053,4.172,4.129,4.173,4.456,4.618,6.067,6.528,6.071,7.285,7.306,7.616,7.85,7.611,8.521,9.283,9.108,9.904,9.07,9.799,10.359,10.587,11.072,10.801,11.166,11.139,11.107,7.794,8.394,7.599,7.903,7.925,9.417,8.446,9.647,8.783,8.468,8.288,7.834,8.53,8.226,8.596,8.651,9.013,8.936,8.237,8.186,8.838,8.486,7.489,7.203,6.757,6.654,7.152,6.672,7.647,6.954,7.689,7.588
Norway,NOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.007,0.004,0,0,0,0.015,0.018,0.026,0.051,0.04,0.044,0.059,0.073,0.062,0.066,0.099,0.099,0.103,0.132,0.106,0.139,0.15,0.15,0.165,0.234,0.256,0.304,0.304,0.267,0.326,0.333,0.429,0.37,0.363,0.48,0.473,0.52,0.619,0.634,0.553,0.63,0.612,0.656,0.66,0.817,1.026,0.905,1.22,1.088,1.143,1.249,1.293,1.414,1.524,1.561,1.784,1.744,1.682,1.946,2.22,2.077,2.415,2.466,2.462,2.906,3.059,3.125,3.386,3.386,4.049,4.155,3.895,4.243,4.239,4.159,4.148,4.225,4.782,5.716,5.763,5.939,6.079,6.877,6.918,7.709,8.449,7.896,3.495,4.452,5.291,5.302,3.375,6.482,6.793,7.727,7.595,6.361,8.668,8.454,9.521,8.727,8.086,8.643,9.179,9.485,9.782,10.441,11.76,10.478,12.515,6.51,4.813,4.626,5.443,4.879,4.012,7.073,10.627,10.983,10.407,8.432,9.476,9.685,9.783,9.882,11.414,11.952,11.358,11.186,11.808,13.087,13.335,14.06,14.965,16.17,16.39,19.54,19.304,21.114,22.194,27.979,27.166,29.395,30.492,27.69,30.602,33.332,33.309,32.625,34.625,31.777,31.805,30.912,31.947,33.81,32.286,34.785,33.207,35.592,34.148,35.003,33.458,34.394,35.938,37.853,38.458,41.524,41.625,41.818,42.591,42.11,43.498,42.553,43.9,44.236,43.263,43.842,45.588,44.675,43.081,45.621,44.747,44.228,44.516,44.958,45.494,44.678,44.165,44.405,42.793,41.231,41.028,40.808
Oman,OMN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.026,0.029,0.136,0.161,0.234,0.234,2.092,2.088,2.11,2.334,7.251,8.321,8.5,7.79,7.716,6.042,6.013,5.73,7.526,8.053,8.619,9.825,9.402,10.517,9.986,11.222,11.595,11.893,13.225,17.384,18.735,18.108,18.054,18.445,21.985,23.89,22.404,26.842,34.356,29.023,31.597,40.167,45.068,47.181,44.252,51.149,56.984,62.714,65.251,65.897,67.376,65.739,69.231,66.135,59.222,65.429,70.868,71.986
Pakistan,PAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634,0.655,0.722,1.025,5.355,6.613,6.983,7.107,7.218,7.437,8.812,9.105,10.224,9.921,11.926,12.35,13.57,15.6,16.039,16.83,17.126,18.176,20.842,20.213,20.504,19.441,18.903,20.008,21.387,23.188,22.789,24.32,26.051,28.134,31.932,34.233,37.19,40.022,42.557,46.814,49.059,52.989,57.607,60.317,67.827,67.477,72.015,77.176,84.018,83.614,93.539,93.788,96.741,99.389,103.94,105.401,112.904,117.491,129.624,134.692,143.551,155.402,153.922,155.419,153.909,154.651,154.886,151.525,156.529,166.433,195.792,216.158,205.061,206.061,200.603,223.45,200.2
