country,iso_code,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Aruba,ABW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0.069,0.152,0.255,0.39,0.502,0.611,0.728,0.857,1.002,1.16,1.344,1.544,1.73,1.88,2.063,2.17,2.343,2.559,2.811,3.092,3.412,3.739,3.739,4.148,4.794,5.167,5.599,6.472,7.194,8.128,8.766,9.325,10.045,10.663,11.309,12.018,12.697,13.357,13.949,14.503,15.186,15.82,16.651,17.579,18.388,19.171,20.041,20.829,21.4,22.619,23.256,23.798,24.367,24.952,25.51,26.133,26.454,27.254,28.19,28.37,28.817,29.429,30.077,30.565,31.096,31.635,32.283,32.943,33.65,34.375,35.134,35.94,36.749,39.127,41.535,43.971,46.532,49.148,51.867,54.582,57.403,60.06,62.687,65.193,67.692,69.04,69.901,70.773,71.671,72.554,73.444,74.316,75.207,76.097,76.955,77.821
Australia,AUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0.002,0.004,0.005,0.007,0.009,0.012,0.016,0.018,0.021,0.023,0.024,0.028,0.034,0.037,0.041,0.046,0.051,0.054,0.06,0.066,0.07,0.076,0.081,0.083,0.094,0.105,0.118,0.138,0.158,0.183,0.21,0.243,0.291,0.346,0.409,0.449,0.486,0.521,0.582,0.646,0.718,0.794,0.906,1.012,1.119,1.271,1.454,1.67,1.969,2.3,2.641,3.125,3.725,4.286,5.073,5.794,6.697,7.671,8.951,10.19,11.723,13.187,14.59,16.031,17.667,19.598,21.724,23.866,26.024,28.397,30.958,33.536,35.954,38.859,42.308,46.455,50.987,55.858,60.688,65.711,71.32,77.57,83.021,89.906,96.365,102.138,108.66,115.411,122.578,130.485,138.999,147.695,157.863,169.302,180.697,191.921,203.465,215.518,229.876,245.363,262.155,276.735,294.442,313.969,335.18,357.981,382.904,405.173,425.027,446.361,469.726,491.911,518.217,542.003,566.924,592.609,620.799,650.431,680.018,711.287,740.306,767.212,793.112,815.663,838.714,863.495,889.704,918.662,950.176,983.932,1017.628,1055.612,1090.958,1130.293,1172.32,1213.514,1254.541,1293.701,1336.441,1381.217,1428.23,1476.294,1532.033,1593.154,1655.601,1718.637,1786.579,1858.548,1934.03,2009.509,2087.446,2170.518,2257.962,2344.971,2435.88,2531.876,2635.42,2749.025,2864.761,2987.042,3115.81,3252.224,3400.085,3551.201,3704.799,3874.943,4041.126,4214.227,4384.03,4565.945,4756.997,4949.319,5153.688,5367.499,5585.5,5793.145,6010.661,6235.217,6459.257,6693.857,6934.594,7191.431,7469.591,7749.125,8033.654,8322.527,8616.228,8921.283,9233.225,9553.558,9887.692,10231.652,10581.659,10939.443,11301.979,11671.421,12054.295,12440.5,12832.936,13232.612,13636.868,14044.346,14449.857,14854.114,15260.694,15659.981,16053.032,16454.41,16864.664,17278.318,17693.67,18109.48,18506.166,18892.773,19285.053
Austria,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169,0,0,0,0,0,0,0,0,0,0,0,0.421,0.755,1.114,1.48,1.828,2.228,2.631,3.089,3.565,4.023,4.499,4.994,5.474,5.987,6.416,7.002,7.636,8.31,9.017,9.867,10.926,12.095,13.414,14.872,16.14,17.734,19.533,21.647,23.728,26.062,28.323,30.649,32.983,35.794,39.018,42.195,45.895,50.127,55,62.244,68.11,74.258,80.637,86.991,92.868,97.942,103.295,106.89,111.803,117.875,124.36,131.724,141.866,151.873,162.601,171.754,179.613,187.703,194.987,202.227,211.09,234.738,245.052,255.652,267.413,278.874,290.922,302.291,314.547,326.499,339.374,352.411,367.356,381.822,399.523,417.652,438.024,459.323,482.344,506.797,531.613,559.31,587.662,613.357,639.057,666.265,694.874,729.052,771.748,831.779,875.421,934.206,983.348,1035.036,1096.02,1145.674,1181.017,1190.104,1193.555,1196.893,1199.909,1214.437,1233.775,1252.363,1270.14,1290.234,1309.224,1327.845,1347.967,1369.158,1393.33,1412.194,1430.297,1445.468,1459.698,1473.451,1487.373,1500.965,1516.224,1522.01,1528.346,1535.689,1543.662,1552.207,1561.818,1571.209,1575.771,1588.531,1606.161,1630.648,1657.223,1678.117,1701.381,1723.451,1745.166,1769.671,1798.741,1826.946,1856.125,1884.212,1912.122,1942.906,1974.73,2008.595,2045.544,2084.441,2122.581,2161.79,2201.706,2244.002,2288.641,2339.273,2391.342,2447.413,2507.428,2564.723,2618.936,2677.14,2733.134,2790.36,2851.682,2903.707,2959.54,3013.105,3064.773,3118.987,3173.353,3227.082,3284.456,3337.393,3391.089,3453.256,3519.022,3579.288,3639.98,3701.047,3765.091,3832.479,3899.765,3966.685,4032.356,4098.528,4168.699,4240.674,4318.076,4395.775,4474.872,4551.69,4625.808,4699.303,4766.619,4838.636,4908.545,4975.828,5043.604,5107.78,5174.146,5241.372,5310.981,5377.553,5445.509,5507.63,5573.649,5635.137
Azerbaijan,AZE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.02,0.031,0.041,0.053,0.065,0.101,0.143,0.178,0.225,0.277,0.346,0.417,0.483,0.564,0.657,0.773,0.891,1.045,1.204,1.389,1.585,1.791,2.025,2.263,2.522,2.788,3.069,3.363,3.68,4.039,4.434,4.852,5.342,5.842,6.415,6.999,7.675,8.432,9.311,10.306,11.328,12.315,13.28,14.354,15.313,16.407,17.632,18.864,20.165,21.441,22.764,24.262,25.89,27.359,28.708,30.145,31.467,31.995,32.446,32.856,33.302,33.845,34.446,35.161,35.867,36.889,38.161,39.56,41.069,43.127,45.601,48.385,51.499,55.263,59.518,64.39,69.376,74.639,79.967,86.353,91.964,95.036,98.243,102.893,107.798,113.297,119.912,126.94,134.927,143.817,153.444,163.752,174.657,186.558,200.054,214.869,231.091,248.422,266.648,285.633,305.232,325.827,347.935,371.466,396.437,422.814,450.413,478.806,508.389,539.494,572.524,607.292,643.547,681.203,720.801,761.927,804.456,848.458,892.829,938.939,984.2,1030.319,1077.103,1124.313,1175.211,1228.329,1277.935,1328.947,1379.59,1430.741,1480.494,1536.668,1585.074,1627.019,1660.328,1691.571,1721.413,1753.198,1782.02,1811.785,1840.201,1868.771,1899.259,1931.512,1965.705,2000.227,2030.264,2063.3,2092.403,2119.952,2150.162,2182.935,2216.49,2250.839,2285.522,2320.249,2354.856,2389.432,2427.17,2463.319,2501.653,2539.715
Bahamas,BHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,0.121,0.198,0.278,0.363,0.491,0.63,0.806,0.986,1.246,1.656,2.202,2.928,3.635,4.719,6.035,7.126,8.827,10.455,12.196,14.765,21.488,27.97,35.833,43.212,51.458,57.916,67.624,74.222,81.137,89.109,91.908,94.166,96.181,98.035,99.544,100.955,102.376,103.915,105.861,107.883,109.88,111.749,113.493,115.263,117.102,118.916,120.524,122.514,124.547,126.573,128.519,130.556,132.626,134.675,136.58,138.434,140.306,142.222,144.377,146.605,148.719,150.771,152.8,154.936,157.183,159.392,161.902,164.324,166.779,168.962,171.063,173.183
Bahrain,BHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.132,0.663,2.612,5.866,9.343,12.527,15.495,18.346,20.962,23.721,26.538,29.601,32.961,36.911,41.487,46.097,47.478,48.654,49.94,50.937,51.981,53.384,54.44,55.194,56.484,57.796,58.371,60.141,61.731,62.926,64.523,65.75,66.399,67.403,68.506,69.777,72.368,75.405,79.084,84.602,90.002,95.751,102.321,109.784,117.545,125.672,133.553,142.072,151.902,160.124,169.324,179.51,190.513,201.934,214.077,225.793,237.349,248.74,259.233,276.073,290.516,305.339,321.358,338.646,357.013,375.328,394.561,409.936,425.804,442.574,460.457,480.261,499.682,526.454,556.135,584.233,613.308,641.776,668.895,700.053,730.952,763.412,794.972,827.807,860.444,898.027,935.423,973.545,1011.341
Bangladesh,BGD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117,0.239,0.373,0.563,1.556,2.783,4.078,5.396,6.734,8.114,9.748,11.437,13.333,15.173,17.385,19.675,22.192,25.085,28.06,31.181,34.357,37.728,41.594,45.343,49.147,52.752,56.258,60.808,65.461,70.318,75.874,81.658,87.643,94.255,101.853,109.739,118.291,126.479,135.557,145.746,157.152,168.951,182.43,195.812,209.894,224.636,240.016,256.078,273.616,294.658,316.151,339.277,362.475,387.55,414.074,445.109,477.09,510.55,546.495,584.172,625.861,668.503,713.804,762.952,816.943,873.5,934.208,996.007,1062.016,1135.173,1211.376,1292.118,1374.674,1475.466,1569.081,1667.841,1769.944
Barbados,BRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.007,0.015,0.018,0.022,0.026,0.029,0,0,0,0,0.033,0,0,0,0,0,0,0,0.037,0.04,0.044,0.117,0.227,0.315,0.425,0.539,0.667,0.795,0.931,1.081,1.231,1.403,1.598,1.858,2.048,2.228,2.433,2.7,3.037,3.477,3.957,4.386,4.869,5.371,5.851,6.342,6.91,7.442,8.031,8.662,9.263,9.937,10.622,11.267,11.952,12.699,13.545,14.46,15.401,16.346,17.335,18.61,20.028,21.39,22.487,23.65,24.933,26.272,27.813,29.385,31.038,32.787,34.439,36.096,37.796,39.516,41.279,43.054,44.856,46.938,48.938,50.783,52.724,54.528,56.35,58.04,59.726,61.42,63.064,64.72,66.387,67.62,68.847,70.08
Belarus,BLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.015,0,0,0.028,0.043,0.062,0.086,0.107,0.13,0.155,0.18,0.256,0.345,0.418,0.517,0.625,0.771,0.921,1.061,1.232,1.428,1.672,1.921,2.246,2.579,2.97,3.382,3.816,4.31,4.812,5.358,5.918,6.511,7.13,7.798,8.554,9.387,10.268,11.301,12.354,13.563,14.794,16.217,17.813,19.665,21.763,23.916,25.996,28.031,30.294,32.315,34.62,37.201,39.798,42.54,45.229,48.017,51.175,54.605,57.701,60.543,63.572,66.36,67.471,68.421,69.287,70.226,71.371,72.636,74.143,75.631,77.786,80.466,83.435,86.635,90.992,96.228,102.122,108.708,116.673,125.683,136.01,146.573,157.723,169.009,182.534,194.422,200.898,207.656,217.456,227.818,239.454,253.46,268.358,285.291,304.157,324.596,346.486,369.646,394.936,423.615,455.073,489.503,526.262,564.914,605.168,646.699,690.319,737.115,786.893,839.705,895.487,953.847,1013.876,1076.414,1142.213,1212.045,1285.537,1362.158,1441.721,1525.359,1612.177,1701.922,1794.749,1888.312,1985.514,2080.886,2178.03,2276.532,2375.872,2482.935,2604.486,2716.977,2831.284,2940.426,3048.771,3152.843,3246.325,3326.887,3394.767,3455.672,3517.407,3578.996,3639.069,3697.034,3751.941,3805.944,3859.788,3914.876,3973.129,4032.439,4094.183,4154.401,4217.237,4277.815,4340.26,4401.568,4464.113,4528.239,4591.888,4650.687,4708.821,4768.203,4830.36,4892.457,4951.512,5012.45,5071.251
Belgium,BEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.593,17.056,21.771,26.337,30.745,35.504,41.103,47.101,53.223,59.932,67.659,75.05,82.729,89.841,97.642,105.86,114.826,124.144,132.428,141.163,150.495,160.663,172.072,183.86,196.918,210.295,223.508,237.262,251.713,266.611,281.824,298.283,314.628,331.856,349.938,368.998,389.527,411.76,431.861,453.512,478.258,501.975,527.565,555.671,581.587,608.517,634.836,659.886,687.125,714.857,745.283,775.914,808.352,842.735,876.605,909.687,941.791,975.76,1011.814,1048.648,1088.472,1126.251,1163.979,1200.055,1239.887,1280.018,1322.297,1366.042,1411.127,1458.254,1507.919,1554.628,1603.484,1656.113,1706.464,1756.73,1814.226,1872.549,1930.397,1988.16,2049.448,2111.135,2175.91,2243.925,2284.5,2318.92,2364.713,2400.96,2434.684,2479.553,2534.708,2585.241,2641.15,2713.034,2789.29,2867.329,2945.013,3035.489,3123.735,3220.689,3314.362,3398.484,3466.198,3538.854,3613.812,3685.453,3760.456,3850.754,3929.873,4003.583,4065.687,4130.87,4191.947,4249.8,4282.938,4321.694,4378.104,4460.134,4545.191,4625.963,4702.164,4791.614,4875.078,4957.451,5043.186,5135.203,5231.983,5328.471,5416.156,5504.466,5595.374,5688.072,5786.09,5891.767,5995.321,6100.651,6205.748,6313.109,6431.547,6555.039,6680.529,6801.899,6932.537,7071.177,7206.126,7327.95,7457.627,7583.826,7719.277,7859.063,7993.899,8117.473,8234.575,8335.776,8440.743,8544.747,8647.114,8749.703,8849.446,8956.238,9076.531,9199.894,9322.381,9443.805,9568.603,9694.539,9824.018,9948.009,10078.231,10202.913,10329.634,10455.7,10582.563,10710.812,10839.583,10965.21,11089.083,11209.547,11329.716,11437.482,11552.086,11657.154,11759.559,11862.274,11959.303,12060.449,12160.071,12259.126,12359.095,12458.564,12549.666,12645.334,12734.939
Belize,BLZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.044,0.07,0.099,0.128,0.158,0.187,0.216,0.256,0.297,0.341,0.377,0.447,0.509,0.594,0.678,0.758,0.879,0.982,1.118,1.238,1.381,1.539,1.685,1.839,2.015,2.191,2.389,2.605,2.814,3.004,3.188,3.36,3.532,3.704,3.895,4.1,4.327,4.576,4.877,5.188,5.595,5.95,6.328,6.701,7.079,7.387,7.775,8.145,8.493,8.889,9.336,9.768,10.201,10.593,11.014,11.457,11.934,12.37,12.886,13.425,13.978,14.429,14.869,15.338,15.979,16.605,17.221,17.825,18.533,19.146,19.848,20.573
Benin,BEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138,0.253,0.382,0.489,0.615,0.741,0.886,1.036,1.16,1.263,1.424,1.552,1.688,1.809,1.952,2.102,2.215,2.358,2.512,2.714,2.996,3.289,3.677,4.058,4.465,4.908,5.169,5.465,5.828,6.194,6.674,7.062,7.504,7.909,8.357,9.043,9.667,10.141,10.649,11.219,11.798,12.418,13.089,13.896,14.808,15.764,16.948,18.172,19.286,20.748,22.221,23.91,26.02,28.414,31.008,33.497,36.848,40.779,44.698,48.923,53.602,58.082,62.484,67.05,71.846,77.175,83.669,90.473,97.908,105.024,112.769,121.081,129.513
Bermuda,BMU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0.103,0.209,0.3,0.385,0.495,0.63,0.769,0.916,1.052,1.209,1.385,1.543,1.693,1.894,2.074,2.275,2.488,2.711,2.909,3.136,3.367,3.62,4.045,4.488,4.946,5.415,5.87,6.295,6.756,7.192,7.581,7.977,8.427,8.871,9.321,9.743,10.314,10.959,11.739,12.241,12.78,13.242,13.78,14.312,14.843,15.37,15.894,16.415,16.928,17.444,17.972,18.529,19.089,19.672,20.255,20.907,21.636,22.284,22.761,23.369,23.812,24.179,24.714,25.384,25.923,26.542,27.176,27.872,28.466,28.924,29.365,29.81
Bhutan,BTN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.007,0.011,0.015,0.018,0.022,0.026,0.033,0.044,0.066,0.088,0.143,0.206,0.293,0.401,0.521,0.634,0.794,0.961,1.081,1.267,1.452,1.667,1.849,2.062,2.311,2.609,2.999,3.381,3.767,4.164,4.548,4.965,5.341,5.649,6.045,6.438,6.832,7.254,7.644,8.131,8.863,9.699,10.617,11.645,12.702,13.963,15.304,16.782,18.241,19.161,20.223,21.278
Bolivia,BOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.015,0.026,0.033,0.048,0.092,0.165,0.234,0.278,0.333,0.399,0.483,0.612,0.718,0.853,1,1.139,1.307,1.468,1.637,1.842,2.131,2.625,3.087,3.6,4.138,4.926,5.856,6.963,7.967,8.883,9.831,10.835,11.876,12.975,14.187,15.667,17.176,18.865,20.756,22.932,25.478,27.962,31.021,34.589,38.043,41.556,45.611,50.186,54.661,59.681,64.411,69.07,73.851,78.189,82.467,86.496,90.606,94.37,98.382,102.668,107.637,117.644,128.139,139.153,150.703,160.342,169.358,179.374,191.096,202.348,213.287,221.721,230.464,240.867,251.835,262.867,275.18,287.512,300.208,313.173,326.711,341.43,357.379,374.914,392.683,412.571,432.457,453.697,475.868,498.37,520.975,539.301,561.027,582.521
Bonaire Sint Eustatius and Saba,BES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.014,0.031,0.052,0.079,0.101,0.123,0.147,0.173,0.202,0.234,0.271,0.311,0.349,0.379,0.416,0.438,0.473,0.516,0.567,0.624,0.688,0.754,0.754,0.837,0.967,1.042,1.129,1.306,1.451,1.64,1.768,1.881,2.026,2.151,2.281,2.424,2.561,2.694,2.814,2.926,3.063,3.191,3.359,3.546,3.709,3.867,4.043,4.202,4.317,4.563,4.691,4.801,4.915,5.033,5.146,5.272,5.336,5.498,5.687,5.723,5.755,5.787,5.847,5.912,5.963,6.006,6.072,6.134,6.197,6.255,6.316,6.319,6.344,6.411,6.479,6.545,6.611,6.68,6.748,6.819,6.899,6.977,7.055,7.11,7.179,7.263,7.348,7.432,7.527,7.63,7.732,7.831,7.941,8.055,8.164,8.275
