,iso_code,1750,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
179,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,,,,0.015,0.027999999999999997,0.041999999999999996,0.068,0.11699999999999999,0.166,0.221,0.264,0.329,0.404,0.506,0.617,0.721,0.834,0.955,1.086,1.2429999999999999,1.402,1.574,1.75,1.924,2.113,2.307,2.839,,,,,,3.2199999999999998,3.726,4.265,5.048,5.902,6.777,7.7379999999999995,8.674,9.731,10.926,12.236,13.469,14.602,15.636,16.592,17.587,18.628,19.656,20.802,21.886,23.024,24.339,,,24.386,24.398,25.061,26.37,28.188,30.238,32.581,34.832,36.963,39.101,41.225,43.759,46.661,49.981,53.584,57.135,61.206,65.653,70.315,75.099,80.42,86.45,92.655,98.80199999999999,105.011,111.651,118.535,127.536,137.231,146.303,157.141,168.018,179.359,191.054,202.414,215.106,228.909,242.468,257.21,270.734,285.301,300.666,316.34,332.709,348.665,365.201,381.657,396.752,410.725,424.608,438.854,453.49,468.844,484.843,501.35,517.389,532.801,547.855,564.158,580.723,596.995,613.7,630.632,647.81,665.153,683.431,699.635,716.095,732.454,748.214,763.342,776.903,790.548,805.006,819.623,834.143,848.182,861.037,874.097,886.812
180,SWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,,,,,0.077,0.11699999999999999,0.157,0.238,0.297,0.396,0.484,0.565,0.646,0.785,0.9790000000000001,1.181,1.397,1.613,1.84,2.177,2.492,2.968,3.58,4.093,4.848,5.599,6.566,7.552,8.538,9.575,10.656,11.77,12.807,14.031,15.119,16.46,17.893,19.604,21.341,23.213,25.488,27.917,30.489,32.669,34.882,37.711,40.463,43.61,46.827,50.377,54.206,57.958,61.761,66.008,70.965,75.911,81.191,86.44200000000001,91.722,97.614,103.568,109.724,116.57900000000001,123.878,133.012,142.183,150.705,159.631,169.436,179.761,189.925,201.21699999999998,213.99,227.745,240.415,253.532,266.325,280.513,296.466,311.451,326.553,342.485,349.389,357.504,365.301,375.843,381.976,392.103,404.397,419.039,432.159,444.928,462.803,479.048,498.418,517.35,536.294,555.031,574.548,596.281,619.145,644.193,673.135,699.27,728.57,747.045,762.087,775.109,790.945,803.3870000000001,807.936,825.312,850.404,881.205,908.037,936.693,970.13,1004.651,1037.2,1071.694,1110.79,1154.165,1193.008,1235.079,1277.467,1326.638,1375.438,1426.711,1482.024,1542.392,1604.954,1677.471,1746.401,1824.007,1910.388,2002.675,2087.184,2171.887,2259.177,2339.0,2419.76,2508.001,2593.741,2673.217,2758.086,2829.8,2899.189,2961.446,3019.714,3077.022,3139.386,3201.396,3261.091,3318.516,3374.037,3431.547,3489.287,3546.854,3604.415,3664.43,3723.936,3787.317,3845.7,3904.502,3960.484,4015.4139999999998,4071.252,4127.937,4185.229,4241.746,4295.621,4349.359,4402.353,4453.22,4500.459,4553.579,4602.79,4649.502,4694.704,4738.177,4781.596,4825.01,4867.467,4909.504,4950.51,4987.196,5025.721,5063.772
181,SWZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.008,0.012,0.016,0.02,0.024,0.028,0.032,0.036000000000000004,0.04,0.07300000000000001,0.077,,,0.088,0.169,0.371,0.5980000000000001,0.8760000000000001,1.1800000000000002,1.546,1.945,2.326,2.696,3.007,3.3440000000000003,3.677,4.018,4.458,4.905,5.37,5.806,6.242,6.513,6.846,7.2860000000000005,7.744,8.18,8.616,9.052,10.012,10.884,11.716000000000001,12.427,13.504,14.567,15.355,16.498,17.659,18.897,20.106,21.202,22.283,23.287,24.287,25.302,26.317,27.358,28.38,29.439,30.436,31.444,32.613,34.013,34.782,35.65,36.705,37.691,38.724,39.845,40.937,42.068,43.333
182,SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056,0.11599999999999999,0.254,0.426,0.65,0.836,1.018,1.213,1.429,1.671,1.934,2.241,2.573,2.883,3.134,3.44,3.618,3.906,4.266,4.685,5.155,5.687,6.232,6.232,6.915,7.991,8.613,9.332,10.787,11.991,13.548,14.611,15.542,16.741,17.772,18.848,20.029,21.161,22.261,23.248,24.171,25.308,26.365000000000002,27.749,29.297,30.644,31.95,33.399,34.712,35.663,37.695,38.756,39.660000000000004,40.608,41.584,42.513,43.552,44.086,45.419,46.98,47.279,47.545,47.807,48.306,48.84,49.266,49.617,50.159,50.679,51.193,51.674,52.177,52.205,52.413,52.966,53.529,54.071,54.614,55.183,55.747,56.335,56.997,57.634,58.286,58.735,59.308,60.004,60.718,61.443,62.187,62.931,63.638,64.327,65.016,65.668,66.296,66.93
183,SYC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.014,0.021,0.028,0.035,0.042,0.049,0.078,0.111,0.155,0.203,0.258,0.317,0.398,0.482,0.5589999999999999,0.6799999999999999,0.775,0.874,0.958,1.057,1.156,1.306,1.471,1.673,1.871,2.105,2.255,2.427,2.599,2.782,2.984,3.182,3.416,3.691,3.98,4.284,4.599,4.943,5.291,5.632,6.002,6.383,6.768,7.171,7.585,8.025,8.468,8.875,9.3,9.714,10.172,10.67,11.223,11.798,12.399000000000001,12.993,13.600999999999999,14.264,14.923
184,SYR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.015,0.03,0.040999999999999995,0.055999999999999994,0.08499999999999999,0.147,0.209,0.267,0.289,0.311,0.366,0.402,0.42,0.438,0.45999999999999996,0.485,0.51,0.539,0.953,1.334,1.81,2.322,2.9,4.544,6.547,8.528,10.696,12.922,16.141,19.201999999999998,22.402,26.008,30.369,34.041,38.952,43.555,49.509,56.742,63.391999999999996,72.266,80.022,87.907,97.561,108.732,122.469,137.101,152.282,174.767,195.494,222.029,246.393,274.168,307.017,336.406,367.479,403.422,440.101,474.372,511.41700000000003,553.618,596.18,641.402,687.052,733.135,780.263,829.52,882.678,937.829,992.0,1042.951,1083.301,1138.279,1189.566,1240.317,1293.981,1360.641,1428.397,1491.365,1553.087,1611.923,1657.773,1691.816,1722.759,1751.362,1778.298,1806.742,1839.167,1867.844,1894.157,1921.374,1949.009
185,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,0.124,0.19,0.256,0.326,0.396,0.466,0.55,0.638,0.737,0.847,0.9610000000000001,1.111,1.2690000000000001,1.4300000000000002,1.621,1.837,2.09,2.354,2.629,2.911,3.193,3.475,3.761,4.069,4.38,4.71,5.062,5.425,5.788,6.147,6.493,6.842
186,TCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.069,0.12,0.16299999999999998,0.209,0.254,0.313,0.376,0.44799999999999995,0.51,0.565,0.616,0.7,0.792,0.891,0.997,1.081,1.198,1.323,1.484,1.609,1.759,1.88,2.041,2.191,2.374,2.557,2.755,2.949,3.151,3.36,3.569,3.774,3.979,4.195,4.375,4.562,4.76,4.826,4.929,5.306,5.691,6.098,6.501,6.913,7.34,7.783,8.236,8.7,9.177,9.665,10.171,10.699,11.581,12.484,13.41,14.371,15.46,16.332,17.548000000000002,18.784,20.057,21.8,23.878,26.061,28.413,30.787,33.131,35.515,37.818,40.097,42.564,44.933
187,TGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.052,0.096,0.125,0.158,0.198,0.238,0.28600000000000003,0.334,0.389,0.455,0.547,0.635,0.741,0.873,1.005,1.185,1.383,1.577,1.819,2.094,2.409,2.814,3.226,3.616,3.927,4.249,4.711,5.066,6.447,7.241,7.947,8.765,9.389,10.084,10.743,11.591,12.516,13.479,14.503,15.481,16.531,17.561,18.63,19.637,20.812,22.076999999999998,22.956,24.246,26.096,27.427,28.586,29.908,31.713,33.457,35.179,36.68,38.197,39.72,42.461,45.057,47.561,49.777,51.42,52.962,54.825,57.137,59.128,61.293,63.708,66.089,68.645,71.221
188,THA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,0.054000000000000006,0.076,0.101,0.126,0.155,0.191,0.231,0.278,0.336,0.394,,0.427,0.442,,,0.47100000000000003,0.511,0.573,1.529,2.62,3.8979999999999997,5.542,7.592,9.965,12.583,15.504999999999999,18.522,21.843,25.552,29.692999999999998,34.72,40.282,47.752,55.192,64.657,76.807,93.88300000000001,108.423,123.776,142.978,164.738,189.083,213.187,237.423,265.978,297.847,332.588,368.951,408.669,446.192,483.504,525.25,570.367,618.159,666.927,720.498,780.989,852.393,938.956,1034.001,1139.5140000000001,1261.369,1398.239,1551.8890000000001,1725.455,1906.6580000000001,2066.362,2233.597,2400.949,2573.216,2757.881,2948.969,3156.3,3370.625,3586.45,3810.533,4034.782,4263.618,4504.637,4749.515,5011.863,5275.617,5548.1050000000005,5825.204,6109.249,6392.597,6680.943,6962.813,7234.665,7501.884,7772.63
189,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,0.001,,,0.003,0.005,0.007,0.01,0.013000000000000001,0.016,0.019,0.022,0.031,0.041,0.05,0.062,0.075,0.092,0.11,0.126,0.146,0.16899999999999998,0.198,0.227,0.265,0.304,0.35,0.398,0.449,0.507,0.566,0.63,0.696,0.766,0.839,0.917,1.006,1.104,1.207,1.328,1.451,1.593,1.7369999999999999,1.904,2.091,2.308,2.554,2.807,3.051,3.29,3.5549999999999997,3.792,4.062,4.365,4.67,4.991,5.306,5.633,6.003,6.405,6.768,7.101,7.4559999999999995,7.783,7.913,8.024,8.126,8.236,8.37,8.518,8.695,8.869,9.122,9.436,9.784,10.159,10.669,11.282,11.972,12.744,13.677,14.733,15.943,17.181,18.487000000000002,19.809,21.394,22.787,23.546,24.338,25.487000000000002,26.702,28.066,29.708,31.454,33.439,35.651,38.047,40.613,43.327,46.291,49.652,53.338,57.372,61.678,66.205,70.919,75.782,80.889,86.368,92.196,98.379,104.91,111.742,118.77,126.092,133.795,141.974,150.584,159.564,168.892,178.701,188.886,199.417,210.312,221.294,232.70499999999998,243.906,255.317,266.891,278.568,291.154,303.196,315.009,327.766,340.425,352.39,362.048,369.356,374.527,376.882,379.327,382.151,384.301,386.798,389.315,391.549,393.837,395.714,397.785,400.34499999999997,402.784,405.439,408.666,411.562,414.006,416.542,418.883,421.816,424.723,429.323,434.625,440.318,447.176,455.236,464.093,473.392,483.372,493.389
190,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.001,,,,,0.004,,,0.008,0.012,0.018000000000000002,0.025,0.032,0.039,0.047,0.054,0.077,0.103,0.125,0.155,0.187,0.23099999999999998,0.276,0.318,0.369,0.428,0.501,0.576,0.6739999999999999,0.774,0.891,1.015,1.145,1.293,1.444,1.608,1.776,1.954,2.14,2.34,2.567,2.817,3.082,3.392,3.708,4.071,4.441,4.868,5.347,5.9030000000000005,6.533,7.179,7.803,8.414,9.094,9.701,10.393,11.168,11.948,12.771,13.578,14.415,15.363,16.393,17.322,18.175,19.084,19.921,20.255,20.54,20.8,21.082,21.426,21.806,22.258,22.705,23.352,24.156,25.035,25.983,27.279,28.838,30.591,32.554,34.925,37.603,40.666,43.803,47.115,50.468,54.487,58.017,59.961,61.99,64.932,68.027,71.492,75.658,80.07900000000001,85.101,90.686,96.73,103.201,110.045,117.51,125.975,135.272,145.455,156.338,167.784,179.708,192.028,204.984,218.903,233.728,249.465,266.092,283.499,301.417,320.094,339.726,360.589,382.557,405.476,429.292,454.344,480.358,507.255,535.083,563.136,592.278,620.893,650.046,679.6179999999999,709.456,741.6129999999999,777.129,812.92,849.893,887.341,919.044,951.466,983.46,1010.976,1045.192,1079.761,1111.415,1142.6109999999999,1176.057,1215.854,1255.215,1289.249,1319.3799999999999,1359.9479999999999,1409.3029999999999,1457.232,1506.732,1555.915,1615.353,1667.815,1726.999,1792.154,1859.0929999999998,1923.433,1986.232,2050.555,2115.005,2179.365,2243.125,2308.45,2376.147,2446.122,2517.08
191,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.061,0.214,0.434,0.5529999999999999,0.815,1.064,1.561,1.8820000000000001,2.199,2.487,2.772,3.094,3.407,3.841,4.432,5.051,5.675,6.265,6.9079999999999995,7.598,8.215,8.89,9.536,10.2,10.869
192,TON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.014,0.021,0.028,0.035,0.042,0.049,0.056,0.063,0.07,0.081,0.092,0.103,0.114,0.125,0.136,0.147,0.162,0.177,0.188,0.214,0.23199999999999998,0.254,0.27999999999999997,0.302,0.33499999999999996,0.364,0.393,0.43,0.47,0.51,0.558,0.602,0.65,0.698,0.746,0.794,0.849,0.919,0.989,1.073,1.161,1.231,1.315,1.407,1.502,1.579,1.678,1.766,1.8760000000000001,1.971,2.059,2.162,2.279,2.3890000000000002,2.503,2.6310000000000002,2.745,2.866,2.998,3.115,3.218,3.324,3.438,3.552,3.669,3.794,3.93,4.066,4.227,4.41,4.601,4.79
193,TTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.092,0.217,0.41500000000000004,0.639,0.9279999999999999,1.2610000000000001,1.675,2.2030000000000003,2.972,3.621,4.489,5.489,6.471,7.68,9.336,11.282,13.242,15.341000000000001,18.573,22.167,25.813,28.887,32.141,36.208,40.986,46.075,51.816,59.063,67.402,76.855,87.59100000000001,97.491,108.157,118.431,129.203,140.224,151.161,163.164,175.805,189.556,191.908,194.422,197.218,200.153,202.989,205.711,208.59,211.154,214.631,217.723,220.302,224.9,232.132,233.809,237.601,242.792,246.844,251.478,255.515,259.416,268.406,276.502,284.738,294.128,304.17,313.783,329.694,345.853,361.165,377.872,394.791,412.033,430.438,446.714,464.218,484.94100000000003,502.296,519.785,535.618,551.723,568.704,585.672,604.775,622.186,637.535,652.268,670.726,689.6370000000001,709.542,732.136,756.5020000000001,783.258,811.96,844.351,877.062,915.289,958.016,1003.598,1048.063,1092.505,1139.617,1186.684,1232.8600000000001,1278.684,1325.576,1371.136,1411.029,1451.347,1491.675,1532.458,1567.488,1603.02,1637.352
194,TUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.04,0.08,,0.109,0.131,,,,,,,,,,,,0.149,0.167,0.185,0.21,0.239,0.272,0.305,0.363,0.498,0.659,0.7100000000000001,0.801,0.896,1.028,1.1560000000000001,1.302,1.43,2.649,4.026,5.469,6.846,8.252,9.848,11.407,12.981,14.427,16.015,17.739,19.504,21.298000000000002,23.242,25.995,28.455,31.337,34.42,38.012,41.864,45.603,49.811,54.544,59.369,64.762,70.306,76.151,82.905,90.394,99.164,108.66,118.499,128.031,139.35,150.913,162.874,174.961,186.74099999999999,199.236,212.504,225.987,241.993,257.26800000000003,273.885,290.02,306.29200000000003,322.911,340.129,357.91700000000003,376.557,396.112,416.54200000000003,437.222,458.36400000000003,480.459,503.008,525.978,550.569,576.11,601.532,629.67,656.106,684.562,712.895,742.587,774.005,804.597,835.869,867.003,897.356,925.849,961.093,996.67
195,TUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.359,0.586,0.762,1.029,1.187,1.385,1.6300000000000001,1.868,2.124,2.476,2.751,3.198,3.524,3.649,3.7880000000000003,3.971,4.125,4.286,4.462,4.656,4.792,5.037,5.304,5.707,6.073,6.476,6.886,7.311,7.703,8.077,8.52,8.835,9.359,10.03,11.067,12.016,13.064,14.269,15.636,17.168,18.747,20.627,22.349,24.306,26.189,28.417,30.414,32.451,34.114,35.151,35.664,36.056,36.514,37.452,38.855000000000004,39.698,40.709,42.182,44.633,47.0,50.008,53.287,56.412,59.962,63.934,67.872,71.873,76.537,82.32900000000001,88.264,94.129,98.375,103.009,107.914,113.383,119.002,123.94800000000001,130.066,137.089,144.178,151.201,158.678,166.37800000000001,174.346,183.834,194.018,204.492,217.457,230.89,244.50900000000001,258.868,274.838,290.873,308.065,324.864,342.205,363.81,386.45,412.753,440.106,471.612,505.091,541.356,580.109,622.688,670.326,724.048,783.3580000000001,844.287,909.706,983.065,1064.186,1140.9,1215.938,1291.15,1370.336,1456.546,1546.358,1641.2640000000001,1746.926,1862.544,1990.986,2115.714,2253.284,2404.899,2563.025,2727.09,2898.229,3065.795,3247.15,3446.797,3658.905,3871.04,4078.968,4308.905,4522.486,4743.7119999999995,4980.478,5225.247,5490.118,5772.486,6086.179,6396.8009999999995,6713.213,7029.406,7371.463,7727.57,8074.902,8438.93,8823.86,9229.81,9660.711,10082.77,10485.462,10898.389,11351.092,11786.777
196,TUV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.008,0.012,0.016,0.02,0.024,0.028,0.032,0.043,0.054,0.061,0.072,0.08299999999999999,0.094,0.105,0.11599999999999999,0.127,0.13799999999999998,0.149,0.16,0.17099999999999999,0.182,0.193,0.204,0.215,0.22599999999999998,0.237,0.248,0.259,0.26999999999999996,0.28099999999999997,0.292,0.303
197,TWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.05499999999999999,0.169,0.25,0.36,0.536,0.792,1.008,1.228,1.481,1.756,2.115,2.525,3.012,3.628,4.306,5.046,5.9,6.82,7.835,9.22,11.019,13.161999999999999,16.070999999999998,19.116,21.871,25.442999999999998,29.276,33.27,37.758,42.51,47.438,51.641,55.833,60.076,63.85,67.444,71.639,75.812,80.176,84.91,90.161,96.06,103.241,111.009,118.944,125.362,131.787,136.417,138.604,141.466,145.085,149.624,154.097,157.881,162.789,169.181,175.653,182.14000000000001,189.337,197.022,205.205,214.775,225.766,237.64000000000001,250.168,264.333,279.442,296.349,314.194,333.656,355.626,379.767,406.058,434.79200000000003,466.267,502.139,542.384,581.694,625.148,681.248,742.378,813.406,889.172,972.687,1047.739,1123.124,1206.262,1291.127,1375.861,1470.194,1568.4,1681.493,1804.6190000000001,1928.803,2062.407,2204.5950000000003,2358.4030000000002,2519.577,2688.464,2865.258,3055.815,3255.987,3463.795,3690.695,3920.472,4157.798,4406.046,4663.929,4930.389,5206.548,5486.348,5752.942,6005.447,6275.595,6551.878,6824.617,7098.49,7374.861,7650.729,7930.46,8215.707,8499.123,8773.077,9044.866,9336.067,9613.968
198,TZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.498,0.9450000000000001,1.484,2.012,2.551,3.108,3.7680000000000002,4.53,5.332,6.021,6.849,7.552,8.318,9.120000000000001,10.153,11.314,12.684000000000001,14.442,16.094,17.889,19.654,22.115,24.279,27.462,29.765,32.047,34.833,36.841,39.038,41.101,42.975,45.082,47.230000000000004,49.426,51.773,54.111000000000004,56.389,58.757,61.029,63.191,65.303,67.558,69.736,72.162,74.225,76.659,79.186,82.01,84.491,86.95,89.522,92.563,96.049,99.736,103.957,109.313,115.18900000000001,120.895,126.806,132.573,139.496,147.02,155.805,165.492,174.69,184.413,194.627,205.861,217.699,231.442,245.611,261.028,276.598
